ID,COUNTY,NAME,STNAME,POPESTIMATE2015,CTYNAME,TOT_POP,TOT_MALE,TOT_FEMALE,WHITE,HISPANIC,BLACK,ASIAN,NATIVE,OTHER,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,00..10,10..15,15..25,25..35,35..50,50..75,75..100,100..150,150..200,200..999,LESS_THAN_HS,HS_DEGREE,SOME_COLLEGE,BS_DEGREE
249,249,Sherbrooke,Quebec,161325,Sherbrooke,161325,0.4869982953664962,0.5130017046335038,0.887847177780622,0.017310892102905415,0.022526558300268784,0.01868680404454115,0.039037501599897606,0.014591066171765006,0.05361847202851387,0.05588098558809856,0.05135595846892918,0.05721369905470324,0.07903300790330078,0.06958004029133737,0.06341236634123663,0.06443514644351464,0.0569657523632419,0.05795753912908724,0.06753448008678134,0.06988997365566403,0.06623275995660934,0.058670385867038585,0.04686192468619247,0.031210289787695647,0.02367890903455757,0.0264683093134976,0.12030940103133678,0.20170567235224118,0.16140420468068226,0.1378817929393098,0.11939706465688218,0.13887346291154304,0.06608488694962317,0.014875049583498612,0.02685442284807616,0.012614042046806823,0.17910276073619633,0.5726993865030675,0.031403374233128833,0.21679447852760736
250,250,Compton,Quebec,3130,Compton,3130,0.5152,0.4848,0.9218373454092846,0,0,0.008130081300813009,0.07003257328990228,0,0.06902086677367576,0.07062600321027288,0.06420545746388442,0.04654895666131621,0.052969502407704656,0.060995184590690206,0.06741573033707865,0.06741573033707865,0.052969502407704656,0.052969502407704656,0.07865168539325842,0.07865168539325842,0.06741573033707865,0.06260032102728733,0.04012841091492777,0.027287319422150885,0.02086677367576244,0.019261637239165328,0.08977035490605428,0.18789144050104384,0.18162839248434237,0.1649269311064718,0.16075156576200417,0.13778705636743216,0.054279749478079335,0.006263048016701462,0.012526096033402923,0.0041753653444676405,0.22540983606557377,0.6495901639344263,0.02459016393442623,0.10040983606557377
251,251,Waterville,Quebec,2125,Waterville,2125,0.508235294117647,0.49176470588235294,0.9282296650717703,0.004784688995215311,0,0.004784688995215311,0.06220095693779904,0,0.0539906103286385,0.08685446009389672,0.07276995305164319,0.06338028169014084,0.04225352112676056,0.04460093896713615,0.04460093896713615,0.07511737089201878,0.07276995305164319,0.05868544600938967,0.08215962441314555,0.06572769953051644,0.06338028169014084,0.056338028169014086,0.046948356807511735,0.03051643192488263,0.02112676056338028,0.018779342723004695,0.11464968152866242,0.16560509554140126,0.1751592356687898,0.1624203821656051,0.14968152866242038,0.15286624203821655,0.044585987261146494,0.009554140127388535,0.01910828025477707,0.006369426751592357,0.26153846153846155,0.5538461538461539,0.03076923076923077,0.15384615384615385
252,252,North Hatley,Quebec,630,North Hatley,630,0.464,0.536,0.9322033898305085,0,0,0.03389830508474576,0.01694915254237288,0.01694915254237288,0.046511627906976744,0.03875968992248062,0.03875968992248062,0.03875968992248062,0.031007751937984496,0.031007751937984496,0.046511627906976744,0.05426356589147287,0.03875968992248062,0.046511627906976744,0.06976744186046512,0.07751937984496124,0.10852713178294573,0.10077519379844961,0.08527131782945736,0.03875968992248062,0.046511627906976744,0.06201550387596899,0.10309278350515463,0.21649484536082475,0.1134020618556701,0.15463917525773196,0.10309278350515463,0.1134020618556701,0.07216494845360824,0.020618556701030927,0.061855670103092786,0.041237113402061855,0.09,0.43,0.05,0.43
253,253,Hatley,Quebec,2105,Hatley,2105,0.4976303317535545,0.5023696682464455,0.9502369668246444,0,0.004739336492890996,0.02132701421800948,0.023696682464454975,0,0.04265402843601896,0.05924170616113744,0.061611374407582936,0.06872037914691943,0.04976303317535545,0.02843601895734597,0.035545023696682464,0.054502369668246446,0.06398104265402843,0.07582938388625593,0.09004739336492891,0.08056872037914692,0.1018957345971564,0.08293838862559241,0.04739336492890995,0.03317535545023697,0.016587677725118485,0.0071090047393364926,0.12462908011869436,0.142433234421365,0.12462908011869436,0.11572700296735905,0.10385756676557864,0.1513353115727003,0.09792284866468842,0.026706231454005934,0.0712166172106825,0.04154302670623145,0.10422535211267606,0.5352112676056338,0.04507042253521127,0.3154929577464789
254,254,Magog,Quebec,26665,Magog,26665,0.4805925370335646,0.5194074629664354,0.9536475650303148,0.0027381185214159984,0.0025425386270291413,0.0015646391550948563,0.03618228046156855,0.0033248582045765696,0.042581129244044266,0.05008441193021947,0.04670793472144063,0.04708309885574939,0.04558244231851435,0.04464453198274245,0.04895891952729319,0.05102232226599137,0.051209904333145755,0.05852560495216657,0.07672106546614144,0.08403676608516226,0.0864753329581692,0.08666291502532358,0.07221909585443631,0.04558244231851435,0.03020071281185519,0.03170136934909023,0.10245040840140024,0.211901983663944,0.1822637106184364,0.14795799299883314,0.11528588098016336,0.12252042007001167,0.05670945157526255,0.014235705950991832,0.02987164527421237,0.01680280046674446,0.22455979876514978,0.5842670935284702,0.03544477475417333,0.15572833295220673
255,255,Orford,Quebec,4335,Orford,4335,0.497116493656286,0.5028835063437139,0.9569767441860465,0.0034883720930232558,0,0.002325581395348837,0.037209302325581395,0,0.05317919075144509,0.057803468208092484,0.04393063583815029,0.04393063583815029,0.03699421965317919,0.03121387283236994,0.048554913294797684,0.06358381502890173,0.06358381502890173,0.06936416184971098,0.09132947976878612,0.10520231213872833,0.10289017341040463,0.07976878612716763,0.057803468208092484,0.03005780346820809,0.015028901734104046,0.005780346820809248,0.1,0.12253521126760564,0.1295774647887324,0.12112676056338029,0.11690140845070422,0.1704225352112676,0.1056338028169014,0.0323943661971831,0.06338028169014084,0.038028169014084505,0.10302197802197802,0.5535714285714286,0.057692307692307696,0.2857142857142857
256,256,Cowansville,Quebec,13655,Cowansville,13655,0.507140241669718,0.49285975833028195,0.9250686543742643,0.0023538642604943117,0.004315417810906237,0.009807767752059632,0.05649274225186347,0.001961553550411926,0.048664471276985,0.05195755579948774,0.049762166117819244,0.05342114892060007,0.054884742041712405,0.057446030003658985,0.05781192828393707,0.05854372484449323,0.05378704720087816,0.06037321624588365,0.07354555433589462,0.0801317233809001,0.07537504573728504,0.06915477497255763,0.052323454079765824,0.04244420051225759,0.030369557263080865,0.03000365898280278,0.1114848630466122,0.21239788563190773,0.1917347429120615,0.15713599231138875,0.11965401249399327,0.12686208553580008,0.045651129264776547,0.011532916866890917,0.016338298894762134,0.007208073041806823,0.2686008423022929,0.5947590079550772,0.027608797379503978,0.10903135236312587
257,257,Saint-Christophe-d'Arthabaska,Quebec,3020,Saint-Christophe-d'Arthabaska,3020,0.5165562913907285,0.48344370860927155,0.9801324503311257,0.006622516556291391,0.0033112582781456954,0.0033112582781456954,0.006622516556291391,0,0.06578947368421052,0.0756578947368421,0.0756578947368421,0.06414473684210527,0.047697368421052634,0.039473684210526314,0.06085526315789474,0.07894736842105263,0.08223684210526316,0.06907894736842106,0.07236842105263158,0.0756578947368421,0.06743421052631579,0.05756578947368421,0.03782894736842105,0.01644736842105263,0.008223684210526315,0.004934210526315789,0.11231101511879049,0.17278617710583152,0.14254859611231102,0.13606911447084233,0.14038876889848811,0.15766738660907129,0.07991360691144708,0.01511879049676026,0.03023758099352052,0.012958963282937365,0.26215644820295986,0.5602536997885835,0.023255813953488372,0.1543340380549683
258,258,Victoriaville,Quebec,46130,Victoriaville,46130,0.4816822024712768,0.5183177975287232,0.9526842584167424,0.010009099181073703,0.006824385805277525,0.005686988171064604,0.022065514103730664,0.00272975432211101,0.050401040537611096,0.055820507262085414,0.05007587253414264,0.053652720572295684,0.054845003251680034,0.05007587253414264,0.05777151528289616,0.06102319531758075,0.05332755256882723,0.0543030565792326,0.06991112074571862,0.07663125948406677,0.07760676349447214,0.07045306741816605,0.05787990461738565,0.04064600043355734,0.032408411012356385,0.03316713635378279,0.10511718208292886,0.21231451948412147,0.1759811399251144,0.14810705866038,0.12564138122313132,0.13742892802662598,0.05644154763555679,0.012203577867147413,0.017889335737068367,0.008875329357925392,0.24476190476190476,0.5949659863945578,0.03346938775510204,0.12680272108843538
259,259,Trois-Rivières,Quebec,134410,Trois-Rivières,134410,0.4819581876348486,0.5180418123651515,0.9284150363850635,0.008449284911437541,0.014069222123173521,0.006007519088407426,0.0363537710255019,0.00670516646641603,0.04474946992523156,0.04839489640293122,0.04474946992523156,0.04984562734813823,0.06632444295651527,0.05795484134955176,0.05616932634006621,0.05840122010192315,0.051370754752073804,0.05639251571625191,0.07584718967377153,0.08365881784027081,0.07793029051817134,0.06974668005802924,0.056578506863073315,0.0398393036491463,0.030353755161254325,0.031692891418368487,0.1180167597765363,0.2121508379888268,0.1621973929236499,0.13603351955307263,0.11554934823091248,0.1297020484171322,0.0648975791433892,0.01638733705772812,0.032262569832402235,0.012802607076350093,0.18380090497737556,0.5985972850678734,0.037104072398190045,0.1804977375565611
260,260,Champlain,Quebec,1735,Champlain,1735,0.5229885057471264,0.47701149425287354,0.9827089337175793,0,0,0,0.01729106628242075,0,0.049132947976878616,0.04335260115606936,0.03468208092485549,0.04335260115606936,0.05202312138728324,0.04046242774566474,0.057803468208092484,0.05491329479768786,0.04335260115606936,0.057803468208092484,0.10115606936416185,0.09248554913294797,0.0953757225433526,0.08959537572254335,0.057803468208092484,0.03757225433526012,0.02601156069364162,0.023121387283236993,0.10738255033557047,0.18120805369127516,0.1644295302013423,0.1644295302013423,0.12080536912751678,0.13087248322147652,0.0738255033557047,0.010067114093959731,0.03355704697986577,0.013422818791946308,0.13071895424836602,0.6633986928104575,0.0392156862745098,0.16666666666666666
261,261,Saint-Luc-de-Vincennes,Quebec,545,Saint-Luc-de-Vincennes,545,0.5272727272727272,0.4727272727272727,0.8878504672897196,0.018691588785046728,0,0.018691588785046728,0.07476635514018691,0,0.05504587155963303,0.045871559633027525,0.027522935779816515,0.03669724770642202,0.05504587155963303,0.06422018348623854,0.05504587155963303,0.07339449541284404,0.027522935779816515,0.045871559633027525,0.07339449541284404,0.11009174311926606,0.09174311926605505,0.07339449541284404,0.06422018348623854,0.03669724770642202,0.01834862385321101,0.045871559633027525,0.11956521739130435,0.2608695652173913,0.16304347826086957,0.14130434782608695,0.11956521739130435,0.13043478260869565,0.03260869565217391,0.021739130434782608,0,0.010869565217391304,0.18888888888888888,0.6444444444444445,0.06666666666666667,0.1
262,262,Saint-Maurice,Quebec,3285,Saint-Maurice,3285,0.5045592705167173,0.49544072948328266,0.9724349157733537,0,0,0,0.02450229709035222,0.0030627871362940277,0.08787878787878788,0.07727272727272727,0.048484848484848485,0.04696969696969697,0.04696969696969697,0.06363636363636363,0.09545454545454546,0.06818181818181818,0.05606060606060606,0.05454545454545454,0.07878787878787878,0.07272727272727272,0.0696969696969697,0.05454545454545454,0.03484848484848485,0.019696969696969695,0.012121212121212121,0.012121212121212121,0.11670020120724346,0.16901408450704225,0.1488933601609658,0.1448692152917505,0.14688128772635814,0.16297786720321933,0.06639839034205232,0.018108651911468814,0.018108651911468814,0.008048289738430584,0.18359375,0.677734375,0.03125,0.107421875
263,263,Bécancour,Quebec,13030,Bécancour,13030,0.5007674597083653,0.49923254029163466,0.9584352806005512,0,0.003957261574990107,0.002374356944994064,0.034045922406967535,0.001187178472497032,0.06065259117082534,0.05911708253358925,0.05105566218809981,0.04491362763915547,0.050671785028790786,0.056813819577735125,0.06449136276391555,0.06833013435700576,0.053742802303262956,0.05412667946257198,0.07216890595009597,0.08522072936660269,0.07869481765834933,0.06564299424184261,0.05143953934740883,0.029174664107485603,0.02380038387715931,0.029942418426103647,0.10375494071146245,0.17687747035573123,0.15859683794466403,0.1299407114624506,0.12697628458498023,0.15217391304347827,0.07312252964426877,0.021739130434782608,0.04199604743083004,0.014822134387351778,0.1830850552618933,0.628543969245555,0.025468524747717443,0.16290245074483423
264,264,Wôlinak,Quebec,205,Wôlinak,205,0.4878048780487805,0.5121951219512195,0.32499999999999996,0,0,0,0.675,0,0.06976744186046512,0.06976744186046512,0.06976744186046512,0.06976744186046512,0.046511627906976744,0.11627906976744186,0.046511627906976744,0.046511627906976744,0.09302325581395349,0.046511627906976744,0.06976744186046512,0.046511627906976744,0.09302325581395349,0.046511627906976744,0.046511627906976744,0.023255813953488372,0,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.6666666666666666,0,0
265,265,Yamachiche,Quebec,2830,Yamachiche,2830,0.5070671378091873,0.4929328621908127,0.9444444444444444,0,0.0035842293906810036,0,0.05197132616487455,0,0.05673758865248227,0.06205673758865248,0.05851063829787234,0.0425531914893617,0.047872340425531915,0.05673758865248227,0.0549645390070922,0.07624113475177305,0.0549645390070922,0.05673758865248227,0.08333333333333333,0.09042553191489362,0.0797872340425532,0.0673758865248227,0.051418439716312055,0.026595744680851064,0.014184397163120567,0.01950354609929078,0.11383928571428571,0.20535714285714285,0.20089285714285715,0.16517857142857142,0.12723214285714285,0.11607142857142858,0.046875,0.006696428571428571,0.011160714285714286,0.006696428571428571,0.32532751091703055,0.5655021834061136,0.024017467248908297,0.0851528384279476
266,266,Shawinigan,Quebec,49350,Shawinigan,49350,0.4845507040826664,0.5154492959173336,0.9513955863183384,0.0018979333614508645,0.005061155630535639,0.004323070434415858,0.03574064312071692,0.0015816111345423871,0.04114725853856289,0.03993108340934428,0.037600081078341945,0.04398500050673964,0.04905239687848383,0.04509982770852336,0.047633525894395456,0.050775311644876864,0.046721394547481504,0.05107935542718151,0.0776325124151211,0.10144927536231885,0.09486166007905138,0.08239586500456066,0.06496402148576062,0.044593088071348944,0.037296037296037296,0.04378230465186987,0.12178536102868447,0.23998516320474778,0.17532146389713155,0.1466369930761622,0.12091988130563798,0.11461424332344214,0.046859545004945595,0.009520276953511375,0.01768051434223541,0.0066765578635014835,0.23989412897016363,0.6215110683349374,0.03128007699711261,0.10731472569778633
267,267,Saint-Boniface,Quebec,4830,Saint-Boniface,4830,0.4953464322647363,0.5046535677352637,0.9442691903259728,0,0.005257623554153523,0.004206098843322818,0.04206098843322818,0.004206098843322818,0.07636738906088751,0.07327141382868937,0.05572755417956656,0.04643962848297214,0.043343653250773995,0.043343653250773995,0.07120743034055728,0.08668730650154799,0.053663570691434466,0.05572755417956656,0.07120743034055728,0.0804953560371517,0.07327141382868937,0.0629514963880289,0.04953560371517028,0.025799793601651185,0.014447884416924664,0.016511867905056758,0.10641200545702592,0.17462482946793997,0.13915416098226466,0.14051841746248295,0.14051841746248295,0.1582537517053206,0.07639836289222374,0.020463847203274217,0.03547066848567531,0.008185538881309686,0.14721485411140584,0.6909814323607427,0.023872679045092837,0.13793103448275862
268,268,Lefebvre,Quebec,905,Lefebvre,905,0.5248618784530387,0.47513812154696133,0.9060773480662984,0,0,0,0.08287292817679558,0.011049723756906077,0.06111111111111111,0.07777777777777778,0.06111111111111111,0.06111111111111111,0.05,0.05555555555555555,0.07222222222222222,0.06666666666666667,0.07222222222222222,0.07222222222222222,0.08333333333333333,0.07222222222222222,0.07222222222222222,0.05555555555555555,0.027777777777777776,0.022222222222222223,0.005555555555555556,0.011111111111111112,0.1357142857142857,0.2,0.17857142857142858,0.19285714285714287,0.12142857142857143,0.12142857142857143,0.02857142857142857,0.007142857142857143,0.014285714285714285,0,0.32413793103448274,0.6344827586206897,0,0.041379310344827586
269,269,L'Avenir,Quebec,1310,L'Avenir,1310,0.5152671755725191,0.4847328244274809,0.9420849420849421,0,0,0,0.05791505791505792,0,0.04198473282442748,0.06870229007633588,0.05725190839694656,0.03816793893129771,0.03816793893129771,0.04198473282442748,0.05725190839694656,0.0648854961832061,0.03816793893129771,0.061068702290076333,0.08778625954198473,0.10305343511450382,0.10305343511450382,0.08778625954198473,0.061068702290076333,0.030534351145038167,0.015267175572519083,0.003816793893129771,0.14018691588785046,0.21495327102803738,0.17757009345794392,0.1588785046728972,0.11682242990654206,0.11214953271028037,0.04672897196261682,0.014018691588785047,0.014018691588785047,0.004672897196261682,0.3090909090909091,0.6,0.031818181818181815,0.05909090909090909
270,270,Saint-Lucien,Quebec,1645,Saint-Lucien,1645,0.5258358662613982,0.47416413373860183,0.9600188768286928,0,0.006134969325153374,0,0.033846153846153845,0,0.045871559633027525,0.0581039755351682,0.04892966360856269,0.04281345565749235,0.039755351681957186,0.045871559633027525,0.06116207951070336,0.0764525993883792,0.06116207951070336,0.0856269113149847,0.08868501529051988,0.09785932721712538,0.07951070336391437,0.0764525993883792,0.04892966360856269,0.024464831804281346,0.012232415902140673,0.0061162079510703364,0.12267657992565056,0.20446096654275092,0.19330855018587362,0.15985130111524162,0.13011152416356878,0.11152416356877323,0.04460966542750929,0.007434944237918215,0.01486988847583643,0.011152416356877323,0.29136690647482016,0.60431654676259,0.025179856115107913,0.07913669064748201
271,271,Wickham,Quebec,2545,Wickham,2545,0.5236220472440944,0.4763779527559055,0.9330708661417323,0.003937007874015748,0,0,0.05905511811023622,0.003937007874015748,0.0610236220472441,0.07086614173228346,0.06299212598425197,0.07480314960629922,0.05905511811023622,0.045275590551181105,0.068897637795275593,0.07480314960629922,0.0610236220472441,0.06299212598425197,0.08267716535433071,0.06496062992125984,0.08070866141732283,0.0610236220472441,0.03543307086614173,0.01968503937007874,0.00984251968503937,0.003937007874015748,0.13164556962025317,0.20759493670886076,0.16455696202531644,0.17215189873417722,0.14430379746835442,0.1240506329113924,0.035443037974683546,0.007594936708860759,0.010126582278481013,0.002531645569620253,0.29584352078239606,0.6014669926650367,0.019559902200488997,0.08312958435207823
272,272,Saint-Germain-de-Grantham,Quebec,4915,Saint-Germain-de-Grantham,4915,0.5106815869786369,0.4893184130213632,0.9526621827228303,0.005149330587023687,0.003089598352214212,0.004119464469618949,0.03497942386831276,0,0.07324516785350967,0.07324516785350967,0.07121057985757884,0.06510681586978637,0.05798575788402848,0.05798575788402848,0.06612410986775177,0.08646998982706001,0.0671414038657172,0.061037639877924724,0.07934893184130214,0.06307222787385554,0.054933875890132246,0.048830111902339775,0.03662258392675483,0.02034587995930824,0.01017293997965412,0.007121057985757884,0.10040160642570281,0.17938420348058903,0.15796519410977242,0.1539491298527443,0.14725568942436412,0.15261044176706828,0.06693440428380187,0.013386880856760375,0.020080321285140562,0.008032128514056224,0.22002635046113306,0.6574440052700923,0.01844532279314888,0.10408432147562582
273,273,Drummondville,Quebec,75425,Drummondville,75425,0.49194457336073727,0.5080554266392627,0.9332596379715352,0.009188890424208927,0.008497996407351112,0.006356224955091889,0.03627193588503524,0.0064253143567776705,0.05176985284369614,0.05581333686861991,0.05196871271377436,0.05475275089486942,0.05700649608908922,0.05634362985549516,0.056608776348932785,0.06913694816386054,0.05846480180299615,0.05839851517963675,0.07258385257854964,0.0786159353042556,0.07371072517565955,0.0688055150470635,0.052233859207211984,0.03320959830306244,0.02432719077290203,0.026249502850324805,0.11579305071786594,0.20694928213405828,0.17245773511171522,0.1475660521620933,0.12913091496049614,0.13091496049613457,0.05573018435137202,0.011553818706991759,0.020474046385183926,0.009429954974088862,0.23187204773348802,0.6214469213557636,0.0281760172370929,0.11850501367365543
274,274,Saint-Cyrille-de-Wendover,Quebec,4725,Saint-Cyrille-de-Wendover,4725,0.5047619047619047,0.49523809523809526,0.9457446808510639,0,0.006382978723404255,0.0031914893617021275,0.04468085106382979,0,0.07301587301587302,0.08677248677248678,0.06772486772486773,0.05925925925925926,0.05185185185185185,0.056084656084656084,0.0656084656084656,0.07936507936507936,0.07089947089947089,0.06666666666666667,0.07301587301587302,0.05396825396825397,0.06878306878306878,0.05185185185185185,0.037037037037037035,0.01904761904761905,0.009523809523809525,0.009523809523809525,0.10795454545454546,0.18323863636363635,0.16619318181818182,0.16761363636363635,0.14204545454545456,0.1434659090909091,0.05539772727272727,0.01278409090909091,0.015625,0.005681818181818182,0.2727272727272727,0.6308539944903582,0.026170798898071626,0.07024793388429752
275,275,Notre-Dame-du-Bon-Conseil,Quebec,1555,Notre-Dame-du-Bon-Conseil,1555,0.48717948717948717,0.5128205128205128,0.9440559440559441,0,0,0,0.055944055944055944,0,0.06389776357827476,0.06389776357827476,0.04792332268370607,0.04472843450479233,0.04472843450479233,0.06070287539936102,0.07348242811501597,0.05750798722044728,0.051118210862619806,0.054313099041533544,0.05750798722044728,0.07028753993610223,0.07667731629392971,0.06389776357827476,0.04792332268370607,0.02875399361022364,0.03514376996805112,0.05750798722044728,0.0881057268722467,0.2026431718061674,0.16740088105726872,0.16740088105726872,0.14537444933920704,0.14537444933920704,0.05726872246696035,0.00881057268722467,0.013215859030837005,0.004405286343612335,0.29004329004329005,0.5930735930735931,0.030303030303030304,0.08658008658008658
276,276,Notre-Dame-du-Bon-Conseil,Quebec,950,Notre-Dame-du-Bon-Conseil,950,0.5185185185185185,0.48148148148148145,0.9683653578390421,0,0.010582010582010581,0,0.021052631578947368,0,0.05235602094240838,0.05759162303664921,0.041884816753926704,0.06282722513089005,0.04712041884816754,0.02617801047120419,0.05759162303664921,0.05235602094240838,0.06282722513089005,0.07329842931937172,0.08376963350785341,0.09424083769633508,0.1099476439790576,0.07329842931937172,0.041884816753926704,0.02617801047120419,0.020942408376963352,0.015706806282722512,0.12179487179487179,0.21794871794871795,0.16025641025641027,0.16666666666666666,0.11538461538461539,0.14743589743589744,0.04487179487179487,0.01282051282051282,0.00641025641025641,0.00641025641025641,0.38125,0.53125,0.0375,0.05
277,277,Saint-Majorique-de-Grantham,Quebec,1390,Saint-Majorique-de-Grantham,1390,0.5287769784172662,0.4712230215827338,0.9819494584837545,0,0,0,0.018050541516245487,0,0.0683453237410072,0.10071942446043165,0.08633093525179857,0.0539568345323741,0.03597122302158273,0.025179856115107913,0.07194244604316546,0.10071942446043165,0.07553956834532374,0.07194244604316546,0.0539568345323741,0.06115107913669065,0.0683453237410072,0.0539568345323741,0.039568345323741004,0.014388489208633094,0.01079136690647482,0.007194244604316547,0.11,0.16,0.12,0.16,0.145,0.175,0.075,0.025,0.02,0.01,0.16019417475728157,0.7524271844660194,0.019417475728155338,0.06796116504854369
278,278,Saint-Edmond-de-Grantham,Quebec,760,Saint-Edmond-de-Grantham,760,0.5263157894736842,0.47368421052631576,0.9814814814814815,0,0,0,0.018518518518518517,0,0.08552631578947369,0.08552631578947369,0.07236842105263158,0.046052631578947366,0.046052631578947366,0.039473684210526314,0.08552631578947369,0.07894736842105263,0.05921052631578947,0.06578947368421052,0.06578947368421052,0.05263157894736842,0.07236842105263158,0.05921052631578947,0.05263157894736842,0.019736842105263157,0.006578947368421052,0.006578947368421052,0.08771929824561403,0.18421052631578946,0.13157894736842105,0.16666666666666666,0.15789473684210525,0.17543859649122806,0.05263157894736842,0.008771929824561403,0.017543859649122806,0.017543859649122806,0.2204724409448819,0.6377952755905512,0.03937007874015748,0.10236220472440945
279,279,Bromont,Quebec,9040,Bromont,9040,0.490868843386829,0.509131156613171,0.9515645972686474,0.0011129660545353367,0.004451864218141347,0.001669449081803005,0.03841870824053452,0.0027824151363383415,0.05368013281682346,0.06696181516325402,0.061427780852241286,0.051466519092418374,0.03818483674598783,0.04150525733259546,0.05755395683453238,0.07028223574986164,0.06696181516325402,0.0653016048699502,0.07692307692307693,0.08411732152739347,0.08079690094078583,0.07636967349197565,0.053126729385722195,0.029883785279468732,0.01383508577753182,0.01162147205312673,0.10599721059972106,0.13249651324965134,0.1206415620641562,0.11645746164574616,0.10808926080892609,0.17154811715481172,0.09693165969316597,0.030683403068340307,0.06834030683403068,0.04881450488145049,0.09952283571915474,0.5337423312883436,0.054533060668029994,0.3122017723244717
280,280,Saint-Alphonse-de-Granby,Quebec,3095,Saint-Alphonse-de-Granby,3095,0.5161290322580645,0.4838709677419355,0.952922077922078,0.00487012987012987,0.011363636363636364,0.006493506493506494,0.024350649350649352,0,0.07419354838709677,0.08387096774193549,0.06451612903225806,0.0532258064516129,0.05806451612903226,0.05,0.07419354838709677,0.08064516129032258,0.06774193548387097,0.06774193548387097,0.08709677419354839,0.08709677419354839,0.06290322580645161,0.037096774193548385,0.027419354838709678,0.012903225806451613,0.004838709677419355,0.0064516129032258064,0.1006423982869379,0.14346895074946467,0.1284796573875803,0.16059957173447537,0.15203426124197003,0.1948608137044968,0.08137044967880086,0.014989293361884369,0.017130620985010708,0.006423982869379015,0.20502092050209206,0.6715481171548117,0.029288702928870293,0.09414225941422594
281,281,Granby,Quebec,66220,Granby,66220,0.48716399879190575,0.5128360012080942,0.9200027646765879,0.01640625,0.01296875,0.0075,0.035387860323412235,0.007734375,0.051400105668352326,0.05419276926560495,0.05185297003547438,0.05155106045739301,0.056381613706694846,0.053211563136840515,0.05509849799984905,0.06053287040531361,0.05434372405464563,0.05804211638614235,0.07713789719978867,0.08370443052305834,0.07630764586006492,0.06792965506830705,0.05457015623820666,0.038795380783455354,0.02671899766020077,0.02822854555060759,0.10469003725284172,0.20259814690992453,0.1763301174897316,0.14968000764160855,0.1262775814308912,0.13754895405482853,0.05769414461744197,0.013659375298500333,0.0221606648199446,0.009360970484286942,0.2506994963626189,0.5978362245849654,0.0302182428651371,0.1212460361872785
282,282,Roxton Pond,Quebec,3810,Roxton Pond,3810,0.5170603674540682,0.48293963254593175,0.9683794466403162,0.005270092226613966,0,0.003952569169960474,0.019762845849802372,0.002635046113306983,0.05781865965834428,0.070959264126149807,0.05387647831800263,0.05913272010512484,0.04993429697766097,0.05519053876478318,0.06438896189224705,0.07227332457293036,0.04862023653088042,0.06307490144546649,0.08147174770039421,0.09198423127463863,0.08015768725361366,0.06176084099868594,0.040735873850197106,0.030223390275952694,0.011826544021024968,0.006570302233902759,0.10666666666666667,0.18833333333333332,0.16666666666666666,0.155,0.13333333333333333,0.155,0.05333333333333334,0.015,0.02,0.006666666666666667,0.27993527508090615,0.63915857605178,0.021035598705501618,0.059870550161812294
283,283,Saint-Paul-d'Abbotsford,Quebec,2890,Saint-Paul-d'Abbotsford,2890,0.5363321799307958,0.46366782006920415,0.9566724436741768,0.0034662045060658577,0.005199306759098787,0,0.03466204506065858,0,0.058823529411764705,0.058823529411764705,0.05536332179930796,0.06055363321799308,0.05536332179930796,0.050173010380622836,0.05536332179930796,0.06401384083044982,0.05536332179930796,0.06747404844290658,0.08996539792387544,0.08650519031141868,0.07785467128027682,0.06920415224913495,0.05363321799307959,0.025951557093425604,0.00865051903114187,0.006920415224913495,0.1223175965665236,0.18669527896995708,0.16738197424892703,0.13948497854077252,0.11158798283261803,0.14377682403433475,0.06652360515021459,0.02145922746781116,0.030042918454935622,0.01072961373390558,0.28661087866108786,0.5794979079497908,0.02301255230125523,0.1108786610878661
284,284,Saint-Hyacinthe,Quebec,55650,Saint-Hyacinthe,55650,0.4743935309973046,0.5256064690026954,0.9095151919230403,0.019144680445756738,0.022192589770454327,0.00619106581579198,0.0315268120773407,0.011429659967615963,0.04690869877785766,0.04996405463695183,0.04484184040258807,0.0514018691588785,0.06290438533429188,0.05814162473040978,0.054457225017972684,0.058231488138030196,0.05212077641984184,0.05571531272465852,0.07323867721063983,0.07952911574406901,0.07503594536304817,0.06802659956865564,0.057332854061826026,0.040258806613946804,0.03235082674335011,0.039539899352983465,0.10357880247763249,0.2002752924982794,0.17985776554255564,0.14900206469373709,0.1316815783436568,0.1329433356274375,0.057237898600596464,0.01387933012158752,0.021908694654737326,0.009635237439779766,0.2527718669503864,0.5940194870646209,0.033822376525926755,0.11938626945906597
